,Close,RSI,MFI,EMA,SO,CloseNext
0,493.3999938964844,54.90163095368706,37.58200321742645,511.41118890671504,70.76916694641113,485.79998779296875
1,485.79998779296875,51.823163847223135,30.25353914114659,507.99636209154886,23.584869503974915,479.25
2,479.25,49.92227519539029,21.880954667374255,504.16351381267566,7.839717715978622,471.3500061035156
3,471.3500061035156,53.55740535634624,13.98096030716016,499.7883794514543,9.854050725698471,456.5
4,456.5,52.254131711025764,13.454348320735576,494.01659552459375,25.056934356689453,459.6499938964844
5,459.6499938964844,48.89430944552189,13.28854765226798,489.4343819741792,62.91266679763794,447.75
6,447.75,48.2398615098424,12.786901929057919,483.87646437762197,17.752255499362946,460.6499938964844
7,460.6499938964844,53.14714925482339,13.411592040278407,480.77960164680366,67.96104311943054,471.95001220703125
8,471.95001220703125,55.59005064084776,18.616310787350088,479.602323054834,88.92315030097961,460.0
9,460.0,53.908664500977686,18.62187662324898,476.98867998085615,19.999928772449493,464.5249938964844
10,464.5249938964844,49.27240836043763,22.765136622137035,475.3268551696066,60.0409209728241,457.625
11,457.625,47.53895055968733,22.539671634195997,472.96660781365904,16.359910368919373,457.1499938964844
12,457.1499938964844,49.7789612174918,21.758098859382287,470.8577259580358,31.743568181991577,449.82501220703125
13,449.82501220703125,49.04782183866686,22.71056572042096,468.05336412456853,40.7564252614975,454.9750061035156
14,454.9750061035156,46.901722618256045,22.446937322404168,466.30958305509483,81.26164674758911,457.3999938964844
15,457.3999938964844,43.66956987046049,30.26789890570251,465.1216378339468,85.71425080299377,470.8500061035156
16,470.8500061035156,46.32224376387087,37.234028806900994,465.8854202698893,90.74634313583374,472.07501220703125
17,472.07501220703125,43.187714753341496,42.32820583008188,466.7106991948416,47.63813316822052,476.9750061035156
18,476.9750061035156,45.964261808581185,49.160818378447864,468.0792734493315,92.18750596046448,467.7749938964844
19,467.7749938964844,46.74102474729871,50.54465814703288,468.0387028422852,11.451573669910431,478.17498779296875
20,478.17498779296875,50.6670168743618,60.75530713029857,469.39020750237637,82.95862674713135,492.42498779296875
21,492.42498779296875,51.17096922416059,67.71408708269124,472.46151154112204,18.57370138168335,497.82501220703125
22,497.82501220703125,48.88915112148912,69.04759482018441,475.8433116299099,61.5608811378479,482.1000061035156
23,482.1000061035156,46.39233616832178,66.69898604592711,476.67753755972404,14.534252882003784,483.125
24,483.125,44.944039645194245,62.93402905415636,477.53719921842753,42.23829209804535,482.125
