,Open,High,Low,Close,Volume,RSI,MFI,EMA,SO,CloseNext
439,187.66700744628906,191.1999969482422,187.60000610351562,188.8000030517578,10677462.0,49.63235892225935,66.92304160073417,189.73949506160062,33.33333432674408,192.43299865722656
440,189.36700439453125,192.66700744628906,188.56700134277344,192.43299865722656,5836908.0,55.5670808686017,67.2094419425892,190.09862887435074,94.29247975349426,192.76699829101562
441,192.60000610351562,194.13299560546875,190.63299560546875,192.76699829101562,5815779.0,52.75860345322,67.41559993506405,190.4544114632394,60.97150444984436,193.3000030517578
442,193.23300170898438,193.83299255371094,191.36700439453125,193.3000030517578,6319164.0,46.7975176793188,67.2908330931719,190.83382367504186,78.38637232780457,192.66700744628906
443,192.0,194.3000030517578,191.63299560546875,192.66700744628906,3746240.0,50.86908182014928,67.11936262564501,191.07824817787483,38.770490884780884,192.10000610351562
444,192.0330047607422,193.60000610351562,191.06700134277344,192.10000610351562,3808830.0,52.93492217938436,60.79903751888519,191.21448256796026,40.781792998313904,189.1999969482422
445,191.93299865722656,193.33299255371094,188.8000030517578,189.1999969482422,5331771.0,46.40782231301741,48.40572260500534,190.9458844853312,8.824063837528229,184.3000030517578
446,188.56700134277344,188.56700134277344,183.6999969482422,184.3000030517578,12207428.0,43.043322782903594,48.112671271112546,190.05976696085474,12.3280368745327,183.10000610351562
447,185.0,187.36700439453125,182.10000610351562,183.10000610351562,8208435.0,44.90377831153099,46.83364184330241,189.1317988465429,18.9861461520195,187.8000030517578
448,182.6999969482422,188.4669952392578,182.0,187.8000030517578,8227668.0,53.17978015730993,44.434233520623835,188.9542260739049,89.68620896339417,187.0330047607422
449,189.0,189.83299255371094,186.13299560546875,187.0330047607422,6718440.0,55.63996239465467,50.49877771671732,188.69806323214988,24.32459145784378,190.73300170898438
450,187.0330047607422,191.5,185.73300170898438,190.73300170898438,8277627.0,59.32958909998224,57.42467981870931,188.96938836239448,86.70021891593933,192.66700744628906
451,191.63299560546875,192.83299255371094,189.73300170898438,192.66700744628906,6132522.0,57.03350213771742,63.47719049606516,189.4624042402471,94.6456253528595,191.06700134277344
452,192.63299560546875,192.63299560546875,188.60000610351562,191.06700134277344,3801684.0,58.11140169651694,65.24443339735676,189.67635052058395,61.170387268066406,191.39999389648438
453,191.83299255371094,192.0,190.0,191.39999389648438,2143026.0,54.687371910375084,61.82517519843258,189.90616963737068,69.99969482421875,196.16700744628906
454,191.39999389648438,196.66700744628906,191.33299255371094,196.16700744628906,9345718.0,56.467381364917905,63.39842588580468,190.74094801189315,90.62619805335999,198.66700744628906
455,196.0330047607422,199.9669952392578,195.76699829101562,198.66700744628906,15523242.0,59.50571454560205,67.16053803736031,191.7977559364793,69.04788613319397,199.0
456,197.43299865722656,199.33299255371094,195.86700439453125,199.0,8566660.0,59.24303855474513,59.26811215029316,192.7580551449487,90.39256572723389,197.43299865722656
457,198.33299255371094,198.86700439453125,196.10000610351562,197.43299865722656,5488552.0,57.501244027228346,54.554261964263276,193.38138094658578,48.17467927932739,196.76699829101562
458,196.5,197.4669952392578,195.33299255371094,196.76699829101562,4626470.0,57.322608880521116,54.07276615660665,193.83279659250974,67.19793677330017,198.60000610351562
459,196.39999389648438,199.3000030517578,196.39999389648438,198.60000610351562,8914893.0,58.48692021414991,60.61267033477808,194.46842452731053,75.86225271224976,200.89999389648438
460,198.9669952392578,201.4669952392578,196.66700744628906,200.89999389648438,8858208.0,68.20948329111457,70.80589540345161,195.32596710986707,88.18744421005249,201.0
461,200.5,202.0,199.23300170898438,201.0,5125983.0,66.17644088904845,77.7231786303616,196.08250482855146,63.85975480079651,201.3000030517578
462,200.39999389648438,201.76699829101562,198.66700744628906,201.3000030517578,4062046.0,61.148625137702744,72.62265250236968,196.77817125831234,84.9355936050415,202.1999969482422
463,201.3000030517578,203.8000030517578,200.6999969482422,202.1999969482422,8551047.0,57.481067134120515,73.2779978685889,197.501081350303,48.38700294494629,203.9669952392578
464,202.26699829101562,204.33299255371094,202.23300170898438,203.9669952392578,6977967.0,54.84014683489606,73.07570632484212,198.36320320216365,82.57148265838623,196.83299255371094
465,203.39999389648438,203.60000610351562,194.86700439453125,196.83299255371094,18416672.0,35.564770882499445,59.43743900075053,198.1591751157033,22.512169182300568,197.3000030517578
466,195.10000610351562,197.93299865722656,193.5,197.3000030517578,6712785.0,31.233939209276997,57.8729116746015,198.04461884051057,85.7208251953125,195.36700439453125
467,195.6999969482422,196.66700744628906,194.5,195.36700439453125,5678122.0,35.08285525090628,54.35916138256484,197.68760358104666,40.00929594039917,195.39999389648438
